date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:28	659/659	---M--	200	added ('OK')	image/png	etag:%22293-5957490b01289%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:28	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-5957490b01289%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:28	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-5957490b01289%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:29	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-5957490b01671%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/control.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:29	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-5957490b01289%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:29	792/792	---M--	200	added ('OK')	image/png	etag:%22318-5957490b01289%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:29	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-5957490b00ea1%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:30	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5957490b01671%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:30	657/657	---M--	200	added ('OK')	image/png	etag:%22291-5957490b01289%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/video.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:30	7668/7668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221df4-5957490aef179%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:31	7464/7464	---M--	200	added ('OK')	application/x-font-ttf	etag:%221d28-5957490aef179%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:31	7540/7540	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d74-5957490aef179%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:31	24504/24504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fb8-5957490aeed91%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:31	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5957490b006d1%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:32	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-5957490b006d1%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:32	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-5957490b01671%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/flickr.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:32	126/126	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227e-5957490ae8419%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/vc/blur.svg	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:32	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221788-5957490aee9a9%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:33	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221788-5957490aee9a9%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:33	5924/5924	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221724-5957490aee9a9%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:33	5848/5848	---M--	200	added ('OK')	application/x-font-ttf	etag:%2216d8-5957490aee9a9%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:34	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22339f-5957490aeed91%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:34	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-5957490b01671%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/images/spinner.gif	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:34	265/265	---M--	200	added ('OK')	image/png	etag:%22109-5957490ae8801%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/vc/remove.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3)
16:14:35	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:34%20GMT	https://happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.eot	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.eot	(from https://happilyhosein.com/wp-content/themes/stack/style/css/bootstrap.css?ver=10.5.17)
16:14:35	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:35%20GMT	https://happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.eot?	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regulard41d.eot	(from https://happilyhosein.com/wp-content/themes/stack/style/css/bootstrap.css?ver=10.5.17)
16:14:35	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:35%20GMT	https://happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.woff	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.woff	(from https://happilyhosein.com/wp-content/themes/stack/style/css/bootstrap.css?ver=10.5.17)
16:14:36	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:36%20GMT	https://happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.ttf	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.ttf	(from https://happilyhosein.com/wp-content/themes/stack/style/css/bootstrap.css?ver=10.5.17)
16:14:36	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:36%20GMT	https://happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.svg	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/glyphicons-halflings-regular.svg	(from https://happilyhosein.com/wp-content/themes/stack/style/css/bootstrap.css?ver=10.5.17)
16:14:36	8672/8672	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221e0-595748601f837%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interface.eot?33839631	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interfacea0e2.eot	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:37	4292/4292	---M--	200	added ('OK')	application/font-woff2	etag:%2210c4-595748601f837%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interface.woff2?33839631	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interfacea0e2.woff2	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:37	5140/5140	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221414-595748601f837%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interface.woff?33839631	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interfacea0e2.woff	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:37	8476/8476	---M--	200	added ('OK')	application/x-font-ttf	etag:%22211c-595748601f837%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interface.ttf?33839631	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interfacea0e2.ttf	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:37	6179/6179	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221823-595748600db0f%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interface.svg?33839631	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/stack-interfacea0e2.svg	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:38	69676/69676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221102c-595748601f837%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/socicon.eot?a93r5t	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/socicon21b8.eot	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:38	69512/69512	---M--	200	added ('OK')	application/x-font-ttf	etag:%2210f88-595748601f837%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/socicon.ttf?a93r5t	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/socicon21b8.ttf	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:39	69588/69588	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2210fd4-595748601fc1f%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/socicon.woff?a93r5t	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/socicon21b8.woff	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:39	148727/148727	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22244f7-595748601f837%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/socicon.svg?a93r5t	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/socicon21b8.svg	(from https://happilyhosein.com/wp-content/themes/stack/style/css/icons.css?ver=10.5.17)
16:14:40	1177572/1177572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211f7e4-595748600db0f%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/iconsmind.eot?	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/iconsmindd41d.eot	(from https://happilyhosein.com/wp-content/themes/stack/style/css/iconsmind.css?ver=10.5.17)
16:14:40	1177484/1177484	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2211f78c-595748600d33f%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/iconsmind.woff	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/iconsmind.woff	(from https://happilyhosein.com/wp-content/themes/stack/style/css/iconsmind.css?ver=10.5.17)
16:14:41	1177408/1177408	---M--	200	added ('OK')	application/x-font-ttf	etag:%2211f740-595748600cb6f%22	https://happilyhosein.com/wp-content/themes/stack/style/fonts/iconsmind.ttf	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/themes/stack/style/fonts/iconsmind.ttf	(from https://happilyhosein.com/wp-content/themes/stack/style/css/iconsmind.css?ver=10.5.17)
16:14:41	255887/255887	---M--	200	added ('OK')	image/png	etag:%223e78f-5ab5fa2c4077a%22	https://happilyhosein.com/wp-content/uploads/2020/07/Jonathan-Savanna-1024x390.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/uploads/2020/07/Jonathan-Savanna-1024x390.png	(from https://happilyhosein.com/wedding-live-stream/)
16:14:41	2430/2430	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Aug%202020%2021:14:41%20GMT	https://happilyhosein.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappilyhosein.com%2Fwedding-live-stream%2F	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-json/oembed/1.0/embedc736.json	(from https://happilyhosein.com/wedding-live-stream/)
16:14:41	1183615/1183615	---M--	200	added ('OK')	image/png	etag:%22120f7f-5ab5fa2917df7%22	https://happilyhosein.com/wp-content/uploads/2020/07/Jonathan-Savanna.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/uploads/2020/07/Jonathan-Savanna.png	(from https://happilyhosein.com/wedding-live-stream/)
16:14:42	1136/1136	---MC-	200	added ('OK')	application/rss+xml	etag:%22a095af0fbe4d03a55c94aaa9686dcfe8%22	https://happilyhosein.com/wedding-live-stream/feed/	B:/src/HappilyHoseinStatic/happilyhosein.com/wedding-live-stream/feed/index.html	(from https://happilyhosein.com/wedding-live-stream/)
16:14:42	2891/2891	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Aug%202020%2021:14:42%20GMT	https://happilyhosein.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappilyhosein.com%2Fwedding-live-stream%2F&format=xml	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-json/oembed/1.0/embed13cf	(from https://happilyhosein.com/wedding-live-stream/)
16:14:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Aug%202020%2021:14:42%20GMT	https://happilyhosein.com/?p=173	B:/src/HappilyHoseinStatic/happilyhosein.com/indexec4a.html	(from https://happilyhosein.com/wedding-live-stream/)
16:14:42	19645/19645	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Aug%202020%2021:14:42%20GMT	https://happilyhosein.com/category/announcements/	B:/src/HappilyHoseinStatic/happilyhosein.com/category/announcements/index.html	(from https://happilyhosein.com/wedding-live-stream/)
16:14:42	115039/115039	---M--	200	added ('OK')	image/jpeg	etag:%221c15f-5a97c45266e83%22	https://happilyhosein.com/wp-content/uploads/2020/07/IMG_6608_Fotor-compressor-1024x683.jpg	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/uploads/2020/07/IMG_6608_Fotor-compressor-1024x683.jpg	(from https://happilyhosein.com/wedding-live-stream/)
16:14:43	20010/20010	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Aug%202020%2021:14:42%20GMT	https://happilyhosein.com/author/jhosein/	B:/src/HappilyHoseinStatic/happilyhosein.com/author/jhosein/index.html	(from https://happilyhosein.com/wedding-live-stream/)
16:14:43	6793/6793	---M--	200	added ('OK')	image/png	etag:%221a89-595d41a945b38%22	https://happilyhosein.com/wp-content/uploads/2019/10/LogoMakr_1VVvhM.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/uploads/2019/10/LogoMakr_1VVvhM.png	(from https://happilyhosein.com/wedding-live-stream/)
16:14:43	29594/29594	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Aug%202020%2021:14:43%20GMT	https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/	B:/src/HappilyHoseinStatic/happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/index.html	(from https://happilyhosein.com/wedding-live-stream/)
16:14:43	7490/7490	---M--	200	added ('OK')	image/png	etag:%221d42-595d41d43b060%22	https://happilyhosein.com/wp-content/uploads/2019/10/LogoMakr_4XvJ1x.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/uploads/2019/10/LogoMakr_4XvJ1x.png	(from https://happilyhosein.com/wedding-live-stream/)
16:14:43	2234/2234	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228ba-58357ee99bf00%22	https://happilyhosein.com/wp-includes/js/comment-reply.min.js?ver=5.2.7	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-includes/js/comment-reply.min6e7a.js	(from https://happilyhosein.com/wedding-live-stream/)
16:14:44	2226/2226	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Aug%202020%2021:14:43%20GMT	https://happilyhosein.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappilyhosein.com%2Fparking%2F	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-json/oembed/1.0/embed24cb.json	(from https://happilyhosein.com/parking/)
16:14:44	2649/2649	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Aug%202020%2021:14:44%20GMT	https://happilyhosein.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappilyhosein.com%2Fparking%2F&format=xml	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-json/oembed/1.0/embed6427	(from https://happilyhosein.com/parking/)
16:14:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Aug%202020%2021:14:44%20GMT	https://happilyhosein.com/?p=126	B:/src/HappilyHoseinStatic/happilyhosein.com/index4ab3.html	(from https://happilyhosein.com/parking/)
16:14:44	13216/13216	---MCZ	200	added ('OK')	text/css	etag:W/%2233a0-5957490accab1%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min.css?ver=6.0.3	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min1eb7.css	(from https://happilyhosein.com/parking/)
16:14:45	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5957490ad5b39%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3)
16:14:45	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5957490ad5b39%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3)
16:14:46	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2212d68-5957490ad5b39%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3)
16:14:46	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217ee8-5957490ad5751%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3)
16:14:46	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-5957490ad5751%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3)
16:14:47	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-5957490ad5751%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3)
16:14:47	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:47%20GMT	https://happilyhosein.com/setColors.js	B:/src/HappilyHoseinStatic/happilyhosein.com/setColors.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:48	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:47%20GMT	https://happilyhosein.com/eventPolyfill.js	B:/src/HappilyHoseinStatic/happilyhosein.com/eventPolyfill.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:48	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:48%20GMT	https://happilyhosein.com/colorDiff.js	B:/src/HappilyHoseinStatic/happilyhosein.com/colorDiff.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:48	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:48%20GMT	https://happilyhosein.com/hexToRgb.js	B:/src/HappilyHoseinStatic/happilyhosein.com/hexToRgb.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:49	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:48%20GMT	https://happilyhosein.com/setDirection.js	B:/src/HappilyHoseinStatic/happilyhosein.com/setDirection.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:49	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:49%20GMT	https://happilyhosein.com/makeGradient.js	B:/src/HappilyHoseinStatic/happilyhosein.com/makeGradient.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
